id,rank,symbol,name,supply,maxSupply,marketCapUsd,volumeUsd24Hr,priceUsd,changePercent24Hr,vwap24Hr,explorer
bitcoin-diamond,462,BCD,Bitcoin Diamond,186492897.9530000000000000,210000000.0000000000000000,14933833.1220640527454385,63599.3393579191602673,0.0800772216313979,-8.0364461885115665,0.0808596619326103,http://explorer.btcd.io/
trustswap,463,SWAP,TrustSwap,99995164.0000000000000000,,14893944.1199312933343052,61449.0618765988076652,0.1489466442590293,-15.2721985647801415,0.1632671900005544,https://etherscan.io/token/0xcc4304a31d09258b0029ea7fe63d032f52e44efe
vite,464,VITE,VITE,1107183857.3422313000000000,,14802774.9358219735301059,4072988.5058605020854766,0.0133697532145706,-22.2935411987057380,,https://etherscan.io/token/0x1b793E49237758dBD8b752AFC9Eb4b329d5Da016
dvision-network,465,DVI,Dvision Network,813396290.0000000000000000,1000000000.0000000000000000,14769104.5258243540280990,19602.4695337629635273,0.0181573295912431,-14.4217424094333764,0.0204351125681265,https://etherscan.io/token/0x10633216e7e8281e33c86f02bf8e565a635d9770
kardiachain,466,KAI,KardiaChain,4775000000.0000000000000000,5000000000.0000000000000000,14749449.2406497950000000,46137.1927470855468142,0.0030888898933298,-13.9729878748706196,0.0033490359375632,https://explorer.kardiachain.io/
digitalbits,467,XDB,XDB CHAIN,17197670082.0000000000000000,,14549561.2297614358061388,1021405.4791911529980665,0.0008460193247334,-11.2129769995128185,0.0009179688202111,https://etherscan.io/token/0xb9eefc4b0d472a44be93970254df4f4016569d27
gyen,468,GYEN,GYEN,2098780833.0000000000000000,,13753310.7986490000000000,141088.8357070000000000,0.0065530000000000,1.7862690276483380,0.0065443273794776,https://etherscan.io/token/0xC08512927D12348F6620a698105e1BAac6EcD911
as-roma-fan-token,469,ASR,AS Roma Fan Token,6362486.0000000000000000,,13658630.4281678296940180,4283458.7563905392437677,2.1467442801709630,-11.2618228705248811,,https://explorer.chiliz.com/address/0x99c577873be6112533ab84385d042c85ca150186
juventus-fan-token,470,JUV,Juventus Fan Token,7629260.0000000000000000,20000000.0000000000000000,13024538.1553767687988560,3194358.3864484672647847,1.7071823683262556,-13.1613352199054639,,https://explorer.chiliz.com/tokens/0x14a5750b0e54b57d12767b84a326c9fe59472da5/
uncx,471,UNCX,UNCX Network,46588.5148359300000000,50000.0000000000000000,12972410.0851101826608733,31795.9201275147408635,278.4465255180360246,-15.4963951722518319,308.9622264850030719,https://etherscan.io/token/0xaDB2437e6F65682B85F814fBc12FeC0508A7B1D0
shiden-network,472,SDN,Shiden Network,65785593.2571089500000000,,11532413.4853890881205612,59085.4327076881231278,0.1753030247871614,-19.2687734198564473,0.1931143323951628,https://shiden.subscan.io/
saito,473,SAITO,Saito,1979292275.0000000000000000,8000000000.0000000000000000,11234970.0766509185721525,18648.7801144916989019,0.0056762562146871,-4.7797709525319049,0.0057470945586687,https://etherscan.io/token/0xFa14Fa6958401314851A17d6C5360cA29f74B57B
karura,474,KAR,Karura,114999994.0000000000000000,,10931617.0853232080086012,82269.7094903293081042,0.0950575448318998,-20.1006003199985560,0.1035431771838920,
unibright,475,UBT,Unibright,149999999.2434933500000000,150000000.0000000000000000,10897801.7891684795635549,34726.4267924192677762,0.0726520122942014,6.9265941099455705,0.0719750235078819,https://etherscan.io/token/0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e
poolz-finance,476,POOLX,Poolz Finance,5145752.2620000000000000,5500000.0000000000000000,10742626.2505964269064144,109867.9067373620299106,2.0876687612670046,-15.1869125069411836,2.2043861769841721,https://etherscan.io/token/0x69a95185ee2a045cdc4bcd1b1df10710395e4e23
amber,477,AMB,Ambrosus,989486362.0000000000000000,,10083238.1807546607311866,75932.1219959822697027,0.0101903761062193,-22.1374551922772694,0.0117877823452129,https://etherscan.io/token/0x4dc3643dbc642b72c158e7f3d2ff232df61cb6ce
zap,478,ZAP,Zap,236144465.0000000000000000,,9978051.8172963644943940,16604.8358556310059084,0.0422540152160516,-28.4939293049301659,0.0501356160312822,https://etherscan.io/token/0x6781a0f84c7e9e846dcb84a9a5bd49333067b104
beam,479,BEAM,Beam,150753560.0000000000000000,262800000.0000000000000000,9543036.2536971454334200,94994.4208546435475973,0.0633022281775445,-14.3685540968786292,0.0677211454124254,
babb,480,BAX,BABB,74399985000.0000000000000000,100000000000.0000000000000000,9117003.2722184509830000,135327.8541452787272769,0.0001225403912678,-9.9256353761620595,0.0001287620326124,https://etherscan.io/token/0x9a0242b7a33dacbe40edb927834f96eb39f8fbcb
fabric-token,481,FT,Fabric Token,24593614.8928000000000000,,8860108.9158230061141844,1381202.5245631065390761,0.3602605373160040,-3.0152263862503901,,https://etherscan.io/token/0x78a73B6CBc5D183CE56e786f6e905CaDEC63547B
super-zero-protocol,482,SERO,Super Zero Protocol,426324786.0000000000000000,647367590.0000000000000000,8773784.6459218291990956,560164.8256029812369599,0.0205800482027846,-14.0878984519134925,0.0218807058538956,https://explorer.web.sero.cash/
bytom,483,BTM,BytomDAO,1640515591.9100000000000000,2100000000.0000000000000000,8584025.3295368288619759,19907.0662691773711845,0.0052325167598942,-8.2343910566686482,0.0055162306804008,https://etherscan.io/token/0xcb97e65f07da24d46bcdd078ebebd7c6e6e3d750
irisnet,484,IRIS,IRISnet,1624028044.9574980000000000,,8472016.2752715987834060,3848716.4672943031871538,0.0052166687032140,-46.1466491657850122,,https://www.irisplorer.io/#/home
fuse-network,485,FUSE,Fuse,219882167.4558336000000000,,8421845.8871603627716581,80857.9890893208697203,0.0383016321178115,-6.4440369266941538,0.0415843467977851,https://etherscan.io/token/0x970b9bb2c0444f5e81e9d0efb84c8ccdcdcaf84d
solforge,486,SFG,SolForge Fusion,5129340.5925421715000000,99986199.9900000000000000,7600246.9041990941464691,49973.4584135605447242,1.4817200704608129,-9.9348105742706231,,https://solscan.io/token/BLiUhfaUFbSoMVeRqq3QYTA1eJsTsB3ZDEYtUsGGQ9em
bepro-network,487,BEPRO,Bepro,10000000000.0000000000000000,10000000000.0000000000000000,7402462.9026600000000000,105378.1381764244656600,0.0007402462902660,-10.7681786439124308,0.0008006153495076,https://etherscan.io/token/0xcf3c8be2e2c42331da80ef210e9b1b307c03d36a
augur,488,REP,Augur,11000000.0000000000000000,,7011890.4364448555000000,23245.2883409348897159,0.6374445851313505,-9.6046930919764573,0.6664921787098685,https://etherscan.io/token/0x1985365e9f78359a9B6AD760e32412f4a445E862
muse,489,MUSE,Muse,508554.0000000000000000,950001.0000000000000000,6978144.4932733713450828,11503.5909999344486542,13.7215408654211182,-19.6442660039410176,14.1360265548557796,https://etherscan.io/token/0xb6ca7399b4f9ca56fc27cbff44f4d2e4eef1fc81
presearch,490,PRE,Presearch,396578435.0000000000000000,,6942363.8372302025026600,96526.6923473118851280,0.0175056514034360,-8.1882940530416307,0.0184294827002387,https://etherscan.io/token/0x88a3e4f35d64aad41a6d4030ac9afe4356cb84fa
origin-dollar,491,OUSD,Origin Dollar,6445164.5670288600000000,,6418951.6291839688912761,1289419.4281840871003927,0.9959329296292934,-0.2073894037752480,1.0057015942601014,https://etherscan.io/token/0x2A8e1E676Ec238d8A992307B495b45B3fEAa5e86
abbc-coin,492,ABBC,ABBC Coin,1223209946.9466596000000000,1225109279.0000000000000000,6360904.1348161483350251,45671.9243918445560013,0.0052001736502340,-6.1881105317451715,0.0053405612223708,
king-dag,493,KDAG,King DAG,54451545.0000000000000000,1000000000.0000000000000000,6134090.4791975637899910,11374.5004910926869663,0.1126522760593398,-0.8417611572845712,0.1150914703105339,https://etherscan.io/token/0x95e40e065afb3059dcabe4aaf404c1f92756603a
divi,494,DIVI,Divi,4119523838.2000780000000000,,5101136.1434269824580797,139907.8353232307766168,0.0012382829530259,-1.9906468458311521,0.0012589841376276,https://etherscan.io/token/0x13f11c9905a08ca76e3e853be63d4f0944326c72
lossless,495,LSS,Lossless,55572671.9363636400000000,100000000.0000000000000000,4847845.8819579194625901,68804.7751518523460733,0.0872343494210463,-12.4345042807533222,0.0895113629269322,https://etherscan.io/token/0x3b9be07d622accaed78f479bc0edabfd6397e320
nftx,496,NFTX,NFTX,150808.9680949500000000,,4656558.1502860606817741,47349.5633748042576079,30.8771965560713264,-7.3808261609130812,,https://etherscan.io/token/0x87d73E916D7057945c9BcD8cdd94e42A6F47f776
bosagora,497,BOA,BOSagora,311113394.0000000000000000,4950000000.0000000000000000,4471126.1866246118167918,16455.2434456970988835,0.0143713715733647,-17.4639270303858839,0.0156918783538735,https://etherscan.io/token/0x746dda2ea243400d5a63e0700f190ab79f06489e
cashaa,498,CAS,Cashaa,1000000000.0000000000000000,1000000000.0000000000000000,4434879.4662210000000000,93727.4060846650981562,0.0044348794662210,-7.6116565040931472,0.0046512429106975,https://etherscan.io/token/0xe8780b48bdb05f928697a5e8155f672ed91462f7
gifto,499,GFT,Gifto,2238576522.2138877000000000,,4393226.0428095642007841,8419044.0779304970906619,0.0019625087635891,0.0576652735537800,,https://etherscan.io/token/0xc5bbae50781be1669306b9e001eff57a2957b09d
wom-protocol,500,WOM,WOM Protocol,193000000.0000000000000000,,4203123.0420185044000000,20029.9806789552231231,0.0217778395959508,-20.7193362586616035,0.0253219887162239,https://etherscan.io/token/0xBd356a39BFf2cAda8E9248532DD879147221Cf76
everest,501,ID,Everest,116700000.0000000000000000,800000000.0000000000000000,4159733.7616278360900000,35515.8211146491127895,0.0356446766206327,-5.5216644905415710,0.0342959846144267,https://etherscan.io/token/0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83
fusion,502,FSN,Fusion,77310384.8887257300000000,,4134655.4235657904803195,13863.7913897310936691,0.0534812422615264,-1.7379649856261376,0.0535176373185035,https://etherscan.io/token/0xd0352a019e9ab9d757776f532377aaebd36fd541
juggernaut,503,JGN,Juggernaut,150000000.0000000000000000,150000000.0000000000000000,3844915.1286644100000000,115371.4881680739059826,0.0256327675244294,-13.3172172249434336,0.0286466286958449,https://etherscan.io/token/0x73374ea518de7addd4c2b624c0e8b113955ee041
acent,504,ACE,ACENT,605999999.0000000000000000,,3823293.4824365138370535,415059.5422022712428309,0.0063090651629465,10.9797623266139226,0.0059641087304632,https://etherscan.io/token/0xec5483804e637d45cde22fa0869656b64b5ab1ab
grin,505,GRIN,Grin,98212860.0000000000000000,,3794197.5719353497544920,23866.7172641595413069,0.0386323906251722,-12.8280363945976652,0.0418476111466593,https://grinscan.net/
ignis,506,IGNIS,Ignis,761143950.0000000000000000,999449694.0000000000000000,3694289.0924081252936700,11275.6764389391279475,0.0048536010729746,-7.2461575831128556,0.0052495502841990,https://ardor.tools/
voyager-token,507,VGX,Voyager Token,210532091.9000000000000000,279387971.0000000000000000,3560016.8983964370883968,2436786.5500779290150784,0.0169096163262720,-28.4546417125863481,0.0209860391210126,https://etherscan.io/token/0x5af2be193a6abca9c8817001f45744777db30756
vidya,508,VIDYA,Vidya,39610976.1288402500000000,50000000.0000000000000000,3350000.8265074969994622,34408.3375232005478900,0.0845725390763194,-7.8980294512515499,0.0824360270748686,https://etherscan.io/token/0x3d3d35bb9bec23b06ca00fe472b50e7a4c692c30
lattice-token,509,LTX,Lattice Token,28653895.8800000000000000,100000000.0000000000000000,3334045.2448662095945973,33046.1935773060464880,0.1163557395067288,-18.4203349896316725,0.1225459069137225,https://etherscan.io/token/0xa393473d64d2F9F026B60b6Df7859A689715d092
rmrk,510,RMRK,RMRK,9090948.6866900000000000,10000000.0000000000000000,3276930.5755655855832083,22841.5642031592440724,0.3604607933122886,-12.8037775393886252,0.3911016551165863,https://statemine.statescan.io/asset/8
dsla-protocol,511,DSLA,DSLA Protocol,5491802965.7860270000000000,5831304407.0000000000000000,3051068.2601399837852736,47944.2322618628684259,0.0005555676849931,-30.8061314387326881,0.0006459133056762,https://etherscan.io/token/0x3affcca64c2a6f4e3b6bd9c64cd2c969efd1ecbe
dad,512,DAD,DAD,714166584.0000000000000000,,2836321.7369372088609168,10204.7701235154277477,0.0039715128101502,-3.1936267507732803,0.0040785579961974,https://etherscan.io/token/0x5b322514ff727253292637d9054301600c2c81e8
top,513,TOP,TOP AI Network,14400583004.0000000000000000,,2768450.9726830635813328,727495.7473955257019813,0.0001922457564332,-3.4619510928440006,0.0001952103017668,https://etherscan.io/token/0xdcD85914b8aE28c1E62f1C488E1D968D5aaFfE2b
waves-enterprise,514,WEST,Waves Enterprise,225000000.0000000000000000,,2641727.0389874400000000,10760.3671104688882061,0.0117410090621664,-10.5666450950788784,0.0128353979583120,https://client.wavesenterprise.com/explorer/
babyswap,515,BABY,BabySwap,620895960.0000000000000000,1000000000.0000000000000000,2578773.0040812961414920,14421.0352118367663204,0.0041533093629427,-11.4488594933451183,0.0044067273069260,https://www.bscscan.com/token/0x53E562b9B7E5E94b81f10e96Ee70Ad06df3D2657
chainx,516,PCX,ChainX,12505374.7000000000000000,21000000.0000000000000000,2533325.8741865358433731,17835.5991158939779147,0.2025789658415062,-13.2104315620795444,0.2134762230538771,https://scan.chainx.org/
nftb,517,NFTB,PixelRealm,690567149.0500000000000000,,2419387.2665403260740308,23776.1925279595548378,0.0035034786549992,-0.6521649284439418,0.0036248017491604,https://bscscan.com/token/0xde3dbbe30cfa9f437b293294d1fd64b26045c71a
lithium,518,LITH,Lithium,5242220240.0000000000000000,,2161882.9220276251269360,64737.8393814526891572,0.0004123983394539,-14.4853623581070814,0.0004507836247637,https://etherscan.io/token/0x188e817b02e635d482ae4d81e25dda98a97c4a42
exeedme,519,XED,Exeedme,91396691.3966739900000000,100000000.0000000000000000,2042893.3117581490733061,242208.4516386700826126,0.0223519394470388,-11.8722519084631044,0.0234976255849757,https://etherscan.io/token/0xee573a945b01b788b9287ce062a0cfc15be9fd86
bondly,520,BONDLY,Forj (Bondly),983620759.0000000000000000,983620759.0000000000000000,2014810.8710402533074434,88946.5580269814033710,0.0020483614773326,-10.1575248526285418,0.0021758850691166,https://etherscan.io/token/0xd2dda223b2617cb616c1580db421e4cfae6a8a85
free-coin,521,FREE,FREEdom Coin,9939000000000.0000000000000000,,1995454.7017398000000000,17795.3401623140454192,0.0000002007701682,-9.6113546255813587,0.0000002156241399,https://etherscan.io/token/0x2f141ce366a2462f02cea3d12cf93e4dca49e4fd
oxygen,522,OXY,Oxygen,40689414.5122710000000000,,1838692.1028540027947890,11396.3321154658080824,0.0451884630165788,-4.8353691833756287,0.0448716823087648,https://etherscan.io/token/0x965697b4ef02f0de01384d0d4f9f782b1670c163
ariva,523,ARV,Ariva,72553169190.0000000000000000,100000000000.0000000000000000,1796267.2465745191745400,20414.9000639669371916,0.0000247579432660,-5.5513928578174268,0.0000257258422241,https://bscscan.com/token/0x6679eb24f59dfe111864aec72b443d1da666b360
efforce,524,WOZX,Efforce,527135519.3900000000000000,1000000000.0000000000000000,1687724.3688488358208287,13544.0332576280082629,0.0032016897112186,-8.9052665946595593,0.0034611386674972,https://etherscan.io/token/0x34950ff2b487d9e5282c5ab342d08a2f712eb79f
zynecoin,525,ZYN,Zynecoin,41903029.0000000000000000,,1677469.3873296614126431,109133.7635141848256295,0.0400321749372739,-0.0573234241421025,0.0409364807054210,https://explorer.wethio.io/
dotmoovs,526,MOOV,Dotmoovs,731180094.0000000000000000,,1612851.5280346464950406,237963.2937632179610548,0.0022058197990749,-8.8029373614180357,0.0023652420047814,https://etherscan.io/token/0x24ec2ca132abf8f6f8a6e24a1b97943e31f256a7
hypercash,527,HC,HyperCash,45071909.3290520000000000,84000000.0000000000000000,1401274.0966332805558599,32179.9475583699340500,0.0310897434231849,5.9986451414586037,0.0303535784390851,https://hc-explorer.h.cash/explorer/
k21,528,K21,K21,18391635.3781300000000000,21000000.0000000000000000,1342249.7015731647474459,28478.6670903104457875,0.0729815306783034,0.5380580031223571,0.0840871347947644,https://etherscan.io/token/0xb9d99c33ea2d86ec5ec6b8a4dd816ebba64404af
unilayer,529,LAYER,UniLayer,27618740.5170557400000000,40000000.0000000000000000,1313742.3964610476963899,96791.0494334292483501,0.0475670639524549,-11.3781144073605642,0.0514229002750192,https://etherscan.io/token/0x0fF6ffcFDa92c53F615a4A75D982f399C989366b
sparkpoint,530,SRK,SparkPoint,11082597452.5994170000000000,,1203304.4529280172905434,18050.7997063573984949,0.0001085760317538,-20.5558365622188484,0.0001159866248143,https://etherscan.io/token/0x0488401c3f535193fa8df029d9ffe615a06e74e6
insurace,531,INSUR,InsurAce,44891926.0000000000000000,100000000.0000000000000000,1117504.5209339745414776,59541.6571865074571294,0.0248932184583476,-5.7185823542936408,0.0273632074133198,https://etherscan.io/token/0x544c42fbb96b39b21df61cf322b5edc285ee7429
bird-money,532,BIRD,Bird.Money,94942.0000000000000000,,1020074.2263783017861898,41047.0768938474452188,10.7441830420499019,-7.3808261609130810,,https://etherscan.io/token/0x70401dfd142a16dc7031c56e862fc88cb9537ce0
dafi-protocol,533,DAFI,DAFI Protocol,1100988964.1552000000000000,2250000000.0000000000000000,990546.6660733680526753,33934.0423022499302445,0.0008996880970859,-15.3847862727309264,0.0010382322477404,https://etherscan.io/token/0xfc979087305a826c2b2a0056cfaba50aad3e6439
polkadex,534,PDEX,Polkadex,8360000.0000000000000000,20000000.0000000000000000,940866.7524638844440000,14963.3580083615643639,0.1125438699119479,-5.7294084094954789,0.1199308486045034,https://etherscan.io/token/0xF59ae934f6fe444afC309586cC60a84a0F89Aaea
amepay,535,AME,AME Chain,500000000.0000000000000000,1000000000.0000000000000000,906959.4071729500000000,38568.1621908570320978,0.0018139188143459,33.5478276059536809,0.0015836238833390,https://etherscan.io/address/0x12513335ffD5DAfc2334e98625d27c1CA84bff86
safex-token,536,SFT,Safex Token,1885974016.0000000000000000,1885974016.0000000000000000,869036.1703497884358144,386857.7317295244985618,0.0004607890474509,-16.3246637127310284,0.0005327573808065,http://explore.safex.io/
lympo,537,LYM,Lympo,826672979.0170980000000000,,670166.6001909636885999,16224.1269374710314598,0.0008106792131851,-14.7741785417498105,0.0008692208600650,https://etherscan.io/token/0x57ad67acf9bf015e4820fbd66ea1a21bed8852ec
niftyx-protocol,538,SHROOM,Niftyx Protocol,51386058.0000000000000000,65557424.0000000000000000,668866.5834006924658566,24270.4993458734306565,0.0130164992107527,-6.1427427791046695,0.0137713810875096,https://etherscan.io/token/0xed0439eacf4c4965ae4613d77a5c2efe10e5f183
fedoracoin,539,TIPS,FedoraCoin,212269865434.2840000000000000,,618708.5012955983809320,11330.8519050746809166,0.0000029147260259,-11.4148833296749932,0.0000030081435265,https://tipsbe.netcraft.ch/
freeway-token,540,FWT,Freeway Token,10000000000.0000000000000000,10000000000.0000000000000000,531040.3501690000000000,12302.7817252772770800,0.0000531040350169,0.5208575118170556,0.0000553835091928,https://etherscan.io/token/0xf151980e7a781481709e8195744bf2399fb3cba4
sumokoin,541,SUMO,Sumokoin,63292914.6051519500000000,88888888.0000000000000000,502737.2422922073143903,195682.5872993155958264,0.0079430256203004,-6.7790479822261217,0.0097007825956097,https://explorer.sumokoin.com/
drep-new,542,DREP,Drep [new],100000000.0000000000000000,,458509.5890366900000000,14143.3592747331353428,0.0045850958903669,-2.5357924406680818,0.0044697657613509,https://etherscan.io/token/0x3ab6ed69ef663bd986ee59205ccad8a20f98b4c2
step-finance,543,STEP,Step Finance,4000000.0000000000000000,609606323.0000000000000000,436278.0745523508000000,16414.2671277813624028,0.1090695186380877,-2.0288397724294783,0.1096971379660185,https://explorer.solana.com/address/StepAscQoEioFxxWGnh2sLBDFp9d8rvKz2Yp39iDpyT
attila,544,ATT,Attila,450382736.0000000000000000,3000000000.0000000000000000,425881.1441653561064160,10235.3844698278325888,0.0009455982881310,-11.8709487226927621,0.0010140849026390,https://etherscan.io/token/0x89Fb927240750c1B15d4743cd58440fc5f14A11C
labs-group,545,LABS,LABS Group,2216879594.0000000000000000,10000000000.0000000000000000,406874.1551891442625112,44343.6288111778542412,0.0001835346205948,-20.9635841075585323,0.0001972133191566,https://etherscan.io/token/0x8b0e42f366ba502d787bb134478adfae966c8798
powertrade-fuel,546,PTF,PowerTrade Fuel,23311586.0373197300000000,,400772.2575384538921081,145625.6578856521486147,0.0171919772810333,2.6292407829185059,0.0168321006738638,https://etherscan.io/token/0xC57d533c50bC22247d49a368880fb49a1caA39F7
high-performance-blockchain,547,HPB,Hyperblox,73069950.0000000000000000,,370974.2402171891689800,19742.7447859270783431,0.0050769740531804,-7.2492920859459260,0.0057811301862472,https://etherscan.io/token/0x38c6a68304cdefb9bec48bbfaaba5c5b47818bb2
convergence,548,CONV,Convergence,3930225792.0000000000000000,,361768.1215875553492224,162616.1376991895210090,0.0000920476686922,5.0885614820094141,0.0000909094315394,https://etherscan.io/token/0xc834fa996fa3bec7aad3693af486ae53d8aa8b50
kira-network,549,KEX,KIRA,12532083.0000000000000000,300000000.0000000000000000,357370.5667761372233991,23666.2442208725105166,0.0285164538709277,3.6233566178453103,0.0300818874767109,https://etherscan.io/token/0x16980b3b4a3f9d89e33311b5aa8f80303e5ca4f8
blank-wallet,550,BLANK,BlockWallet,19394814.0000000000000000,,297232.2699449636067276,33472.8890344002345968,0.0153253477937434,5.9551225129448608,0.0149593078683470,https://etherscan.io/token/0xaec7e1f531bb09115103c53ba76829910ec48966
version,551,V,Version,654619941.2640910000000000,,149444.3881191630370993,96679.7220283837986944,0.0002282918357644,-1.2306308458678945,0.0002574429588533,http://explorer.version2.org/chain/Version/
titanswap,552,TITAN,TitanSwap,92615119.0000000000000000,10000000000.0000000000000000,134284.2702382215739698,16778.3599485418809231,0.0014499173751342,-0.1204085523851304,0.0015405742367039,https://etherscan.io/token/0x3A8cCCB969a61532d1E6005e2CE12C200caeCe87
orbit-chain,553,ORC,Orbit Chain,5445893.0000000000000000,1000000000.0000000000000000,49922.5666012059720809,93272.5141753394435286,0.0091670120219413,-15.0711628960803650,0.0096525215085314,https://etherscan.io/token/0x662b67d00a13faf93254714dd601f5ed49ef2f51
honey,554,HONEY,Honey,455955.0000000000000000,,40376.2750159457358510,163650.2004208527579095,0.0885532015570522,-14.5404135505532083,0.0957982324955971,http://node.honeycoin.info/
deri-protocol,555,DERI,Deri Protocol,1086769.3586190000000000,400000000.0000000000000000,11029.5366985544487781,10415.7646409874536672,0.0101489213061455,-9.6418189962285288,0.0105455311819411,https://etherscan.io/token/0xa487bf43cf3b10dffc97a9a744cbb7036965d3b9
aeon,556,AEON,Aeon,15831459.3112110000000000,,6343.8596586685816528,123457.6858583960931515,0.0004007122485655,-20.5277894620622142,0.0004502408054952,https://chainradar.com/aeon/blocks
validity,557,VAL,Validity,5101014.7150342100000000,9000000.0000000000000000,5968.6758238694051474,131668.8370141678993795,0.0011700957862909,-17.1712791567020310,0.0012930057554108,https://chainz.cryptoid.info/val/
rsk-smart-bitcoin,558,RBTC,Rootstock Smart Bitcoin,2793.9300550000000000,,0.0131594693226633,4340377.9638413294840048,0.0000047100210326,-27.7749558592504476,0.0000060421753958,https://explorer.rsk.co/
terra-luna,559,LUNC,Terra Classic,0.0000000000000000,,0.0000000000000000,44696539.8027854147203458,0.0001223764393295,-22.3021210894386342,,https://finder.terra.money/
cvault-finance,560,CORE,cVault.finance,0.0000000000000000,,0.0000000000000000,9274040.6687084902886391,1.1426607147999548,-23.3303435356880622,1.3648422687703225,https://etherscan.io/token/0x62359ed7505efc61ff1d56fef82158ccaffa23d7
bitbook,561,BBT,BitBook,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,1005598.9619889476390110,0.1482895652487498,-2.3715562586803580,0.1540811952241923,
hydro-protocol,562,HOT,Hydro Protocol,0.0000000000000000,,0.0000000000000000,928563.1382284060763627,0.0029557785051608,-20.4925362348515114,0.0033214151890975,https://etherscan.io/token/0x9af839687f6c94542ac5ece2e317daae355493a1
hedgetrade,563,HEDG,HedgeTrade,0.0000000000000000,,0.0000000000000000,447788.1032066459611160,0.0093929429954346,43.5951095533589090,0.0094276422278047,https://etherscan.io/token/0xF1290473E210b2108A85237fbCd7b6eb42Cc654F
polydoge,564,POLYDOGE,PolyDoge,0.0000000000000000,868093485320190.0000000000000000,0.0000000000000000,356335.0147840261714212,0.0000000216346566,22.1093457724478325,0.0000000192834771,https://polygonscan.com/token/0x8a953cfe442c5e8855cc6c61b1293fa648bae472
ryo-currency,565,RYO,Ryo Currency,0.0000000000000000,88188888.0000000000000000,0.0000000000000000,327241.5238996914559229,9.8197530338118790,-19.7752123686180344,11.1315125509124565,https://explorer.ryo-currency.com/
autonio,566,NIOX,Autonio,0.0000000000000000,330000000.0000000000000000,0.0000000000000000,276324.9588312791831352,0.0012473946008568,0.4127658762315865,0.0012471325933830,https://etherscan.io/token/0x5554e04e76533e1d14c52f05beef6c9d329e1e30
newton,567,NEW,Newton,0.0000000000000000,98823661262.0000000000000000,0.0000000000000000,230028.5604719115064873,0.0000597463764915,-19.1654361376182653,0.0000698796819614,https://explorer.newtonproject.org/
tenset,568,10SET,Tenset,0.0000000000000000,210000000.0000000000000000,0.0000000000000000,158194.6880435829187244,0.2580298512127132,-10.9369226867074081,0.2810395889008579,https://etherscan.io/token/0x7FF4169a6B5122b664c51c95727d87750eC07c84
micromines,569,MICRO,Micromines,0.0000000000000000,,0.0000000000000000,130813.3421762842279628,0.0071170981079549,-10.4043984927680860,0.0081156075608343,
zelwin,570,ZLW,Zelwin,0.0000000000000000,300000000.0000000000000000,0.0000000000000000,122549.0933793916014054,0.0021006854010255,2.4007927103052876,0.0032025585728097,https://etherscan.io/token/0x5319e86F0e41a06E49eb37046b8c11D78bcAd68C
covalent,571,CQT,Covalent,0.0000000000000000,1000000000.0000000000000000,0.0000000000000000,116532.7948205767034379,0.0075678861740467,17.9737851941944582,0.0070016935622034,https://etherscan.io/token/0xd417144312dbf50465b1c641d016962017ef6240
datacoin,572,DTC,Datacoin,0.0000000000000000,,0.0000000000000000,110615.4972080256261528,0.0032181138602936,-15.7104329897610257,0.0037660824501340,https://chainz.cryptoid.info/dtc/
smartmesh,573,SMT,SmartMesh,0.0000000000000000,,0.0000000000000000,90079.6882768532436812,0.0026064655914423,-6.2611874372967925,0.0026823117126861,https://etherscan.io/token/0x55f93985431fc9304077687a35a1ba103dc1e081
my-defi-pet,574,DPET,My DeFi Pet,0.0000000000000000,,0.0000000000000000,87317.5286566745150045,0.0311315421224556,3.0153300589327912,0.0338909752932894,https://bscscan.com/token/0xfb62ae373aca027177d1c18ee0862817f9080d08
launchpool,575,LPOOL,Launchpool,0.0000000000000000,10000000.0000000000000000,0.0000000000000000,77810.8242517087916343,0.0808690775308767,-23.4234755028195256,0.0952583161649252,https://etherscan.io/token/0x6149c26cd2f7b5ccdb32029af817123f6e37df5b
instadapp,576,INST,Instadapp,0.0000000000000000,,0.0000000000000000,61201.5356657041102104,6.8290042028234892,-17.1366521851433547,7.8352948131740332,https://etherscan.io/token/0x6f40d4A6237C257fff2dB00FA0510DeEECd303eb
uniform-fiscal-object,577,UFO,Uniform Fiscal Object,0.0000000000000000,4000000000.0000000000000000,0.0000000000000000,60011.3632290997678218,0.0000008237530407,-10.7282927875054102,0.0000008811627344,http://chainz.cryptoid.info/ufo/
tbtc,578,TBTC,tBTC,0.0000000000000000,,0.0000000000000000,55997.0274894886182384,93353.5332586842495350,1.3521027855206333,91927.3735960945815368,https://etherscan.io/token/0x8daebade922df735c38c80c7ebd708af50815faa
shinechain,579,SHE,ShineChain,0.0000000000000000,,0.0000000000000000,53701.7396191908822400,0.0020025599628460,5.3238581826858718,,https://etherscan.io/token/0x9064c91e51d7021A85AD96817e1432aBf6624470
probit-token,580,PROB,ProBit Token,0.0000000000000000,,0.0000000000000000,37471.8406844701939655,0.0548669624397749,-0.7420665047913411,0.0550028331736688,https://etherscan.io/token/0xfb559ce67ff522ec0b9ba7f5dc9dc7ef6c139803
